station_id,latitude,longitude,geohash,city,price,availability,demand,connector_type,power_rating_kW,time_of_day,wait_time,num_charging_points,charger_downtime_%,nearby_facilities,renewable_energy_%,ev_type_preference,weather_condition,traffic_congestion,station_type,maintenance_status,user_rating,num_reviews,charging_time_est_min,payment_methods
EVS6115,12.888225895693253,80.2403652201709,tf313f,Chennai,6.62,5,58.4,GB/T,150,8,0.6,8,14.62,Rest Area,65.2,All,Cloudy,High,Public Fast,Faulty,4.3,403,12.0,App Wallet
EVS6116,17.36379037519012,78.4498536937756,tepfc0,Hyderabad,12.63,2,53.4,Tesla,150,3,6.4,17,4.61,Gas Station,78.1,Generic,Rain,High,Public Slow,Under Maintenance,4.3,143,20.0,UPI
EVS6117,13.021437685550723,77.63078072084593,tdr4nd,Bangalore,22.6,0,64.4,Tesla,50,9,37.3,16,0.67,Shopping Mall,33.5,All,Rain,High,Private Fleet,Operational,3.6,373,36.0,Card
EVS6118,12.994628192659349,77.56809971114322,tdr1vj,Bangalore,15.11,10,47.8,CCS2,100,11,3.1,11,7.36,Rest Area,57.6,All,Cloudy,High,Public Slow,Faulty,3.1,45,18.0,RFID
EVS6119,17.365167145384042,78.44508059379736,tepfc1,Hyderabad,24.08,15,37.7,Tesla,100,5,5.4,4,6.1,Gas Station,29.1,Tesla,Storm,High,Highway Hub,Faulty,3.6,487,18.0,"Card, App Wallet"
EVS6120,28.62249523796998,77.16430285731708,ttnfgf,Delhi,23.66,10,18.7,GB/T,100,4,9.1,8,8.71,Gas Station,28.0,All,Clear,High,Highway Hub,Operational,4.0,56,45.0,UPI
EVS6121,19.0735729022676,72.91667879327986,te7ue2,Mumbai,8.75,5,42.2,CHAdeMO,50,6,1.0,19,9.64,Rest Area,75.8,All,Cloudy,Low,Private Fleet,Operational,5.0,70,60.0,UPI
EVS6122,28.631340604677128,77.25442857329597,ttnfvu,Delhi,8.51,12,70.7,GB/T,250,18,0.3,18,6.79,Gas Station,54.7,Two-Wheelers,Storm,Low,Private Fleet,Operational,4.5,475,18.0,"RFID, Card"
EVS6123,11.043777035345801,76.92475536277792,t9ywy6,Coimbatore,21.56,7,27.3,CHAdeMO,150,14,2.9,18,4.56,Restaurant,93.4,Generic,Rain,Medium,Public Slow,Faulty,4.1,326,12.0,"Card, RFID"
EVS6124,19.055536869383705,72.84206513707619,te7u3s,Mumbai,15.18,4,52.8,Tesla,100,21,6.3,13,11.89,Gas Station,30.8,Two-Wheelers,Cloudy,Medium,Public Fast,Faulty,4.0,73,18.0,UPI
EVS6125,28.62624545967684,77.22578198619145,ttnfv7,Delhi,23.24,14,57.8,CHAdeMO,100,3,0.3,17,8.6,Shopping Mall,5.2,Two-Wheelers,Storm,Medium,Highway Hub,Operational,4.5,435,18.0,"UPI, RFID"
EVS6126,26.894138400880404,80.99306225405857,tuc8gp,Lucknow,22.17,13,29.8,CCS2,100,16,9.8,14,8.57,Shopping Mall,32.3,Generic,Storm,Medium,Public Fast,Operational,3.2,334,18.0,"UPI, Card"
EVS6127,28.593106413068973,77.1699740632878,ttnfsj,Delhi,15.12,11,45.8,GB/T,50,9,6.4,9,12.61,Restaurant,70.5,Generic,Cloudy,Low,Highway Hub,Faulty,4.3,100,90.0,"RFID, Card, UPI"
EVS6128,22.565418011273138,88.36666084388882,tunb6g,Kolkata,15.75,2,33.3,GB/T,250,23,3.7,10,12.76,Restaurant,33.6,Tesla,Clear,High,Highway Hub,Faulty,3.6,481,12.0,"Card, UPI, RFID"
EVS6129,12.926256130503461,77.55335571978515,tdr1sc,Bangalore,7.94,8,33.1,GB/T,50,10,4.9,3,5.47,Gas Station,64.1,All,Rain,High,Public Fast,Faulty,3.1,337,60.0,RFID
EVS6130,12.838910369782646,80.2871247915145,tf314c,Chennai,23.51,14,48.6,Tesla,22,20,5.0,18,5.75,Gas Station,31.2,Generic,Clear,Low,Private Fleet,Under Maintenance,3.8,420,136.4,"UPI, Card, App Wallet"
EVS6131,12.95969757755754,77.63527593275336,tdr1wx,Bangalore,17.2,2,34.2,Type 2 AC,150,9,3.2,2,8.59,Rest Area,49.1,Two-Wheelers,Rain,Low,Public Slow,Under Maintenance,4.5,44,12.0,"RFID, Card"
EVS6132,17.355407777417884,78.49573062259597,tepfdp,Hyderabad,5.65,11,63.2,CCS2,50,12,1.6,9,6.85,Restaurant,98.1,Generic,Clear,Low,Public Slow,Faulty,4.3,499,60.0,"RFID, App Wallet, Card"
EVS6133,22.557403028475996,88.37701828359641,tunb74,Kolkata,7.53,7,26.4,CHAdeMO,100,6,8.2,7,6.8,Rest Area,64.8,Tesla,Storm,High,Highway Hub,Operational,3.1,166,18.0,"RFID, App Wallet, UPI"
EVS6134,19.087639633550246,72.84699357950127,te7u9d,Mumbai,9.74,13,47.0,Tesla,100,17,0.4,4,5.27,Gas Station,56.6,All,Cloudy,Medium,Private Fleet,Faulty,4.3,218,30.0,App Wallet
EVS6135,19.05431657144303,72.86152332906697,te7u6h,Mumbai,8.53,9,60.2,Tesla,50,2,4.7,5,5.09,Rest Area,87.7,Tesla,Cloudy,High,Private Fleet,Under Maintenance,4.2,191,36.0,"RFID, App Wallet"
EVS6136,28.564237364518558,77.19800145296651,ttnfkx,Delhi,8.45,12,27.8,Type 2 AC,22,5,7.4,19,6.81,Shopping Mall,66.2,Tesla,Clear,High,Public Slow,Faulty,3.5,192,136.4,"RFID, UPI, Card"
EVS6137,12.930628033095248,80.22809367804999,tf3199,Chennai,16.35,11,34.4,GB/T,22,12,2.3,17,2.49,Shopping Mall,98.5,Generic,Clear,Medium,Private Fleet,Faulty,3.9,426,81.8,"Card, App Wallet"
EVS6138,11.023034745079796,76.96895989937333,t9ywxq,Coimbatore,13.72,11,28.3,GB/T,100,6,9.2,20,12.56,Restaurant,66.1,All,Cloudy,Medium,Public Fast,Operational,3.7,199,30.0,"Card, RFID"
EVS6139,28.613127096084966,77.18675359758656,ttnfu2,Delhi,5.38,15,26.0,CCS2,250,8,7.8,19,3.92,Gas Station,92.1,All,Storm,Low,Public Fast,Faulty,3.2,418,12.0,App Wallet
EVS6140,19.084533893337827,72.8315538836074,te7u96,Mumbai,10.61,9,20.6,CCS2,150,11,5.3,11,19.34,Shopping Mall,31.1,Generic,Rain,High,Public Fast,Faulty,3.2,100,12.0,Card
EVS6141,12.946918839247221,77.56257304005412,tdr1su,Bangalore,12.26,15,28.9,Type 2 AC,50,21,9.2,2,4.51,Shopping Mall,82.4,All,Clear,High,Public Fast,Under Maintenance,3.1,349,36.0,"Card, RFID, UPI"
EVS6142,12.926794388512539,77.6176789589882,tdr1w1,Bangalore,11.74,13,30.1,CCS2,50,15,3.9,9,14.46,Hotel,31.1,Generic,Rain,Medium,Public Fast,Under Maintenance,4.1,471,90.0,"UPI, Card, App Wallet"
EVS6143,28.633266660839848,77.17964868928112,ttnfuk,Delhi,13.1,9,42.4,Type 2 AC,250,10,4.8,16,16.34,Shopping Mall,85.8,Tesla,Cloudy,Medium,Highway Hub,Operational,5.0,327,12.0,"Card, RFID"
EVS6144,22.532755507963003,88.31850986614113,tunb1t,Kolkata,22.16,3,37.4,Tesla,150,12,8.6,15,2.29,Shopping Mall,38.9,Generic,Cloudy,High,Highway Hub,Under Maintenance,4.4,139,20.0,"RFID, UPI"
EVS6145,12.932544888386735,77.58060052801882,tdr1t6,Bangalore,6.44,4,39.3,CCS2,22,22,9.5,15,14.39,Hotel,95.1,Two-Wheelers,Rain,Low,Private Fleet,Faulty,4.9,293,81.8,"RFID, UPI, Card"
EVS6146,28.57940496050902,77.2571101095032,ttnfw4,Delhi,16.87,6,48.0,Tesla,250,5,2.6,14,18.41,Gas Station,43.6,Two-Wheelers,Cloudy,High,Public Slow,Under Maintenance,4.6,87,12.0,"Card, App Wallet, UPI"
EVS6147,12.936764706644615,77.57474489921096,tdr1t7,Bangalore,10.99,4,47.7,Tesla,50,8,7.7,10,17.57,Hotel,24.4,Tesla,Storm,Medium,Public Slow,Under Maintenance,4.8,338,60.0,"App Wallet, Card"
EVS6148,18.542296268329654,73.83907378724292,tek92p,Pune,18.7,10,68.6,CCS2,22,21,3.8,16,2.65,Shopping Mall,66.2,Generic,Clear,High,Public Slow,Under Maintenance,4.9,409,81.8,App Wallet
EVS6149,17.34325027470393,78.47393365563758,tepf9t,Hyderabad,20.27,2,24.2,Tesla,22,0,8.1,16,17.1,Gas Station,90.6,Two-Wheelers,Cloudy,Medium,Public Fast,Faulty,3.7,339,204.5,RFID
EVS6150,17.403792665274317,78.51253504165616,tepg48,Hyderabad,13.82,6,41.4,GB/T,22,12,2.1,18,3.36,Hotel,98.8,Two-Wheelers,Storm,Low,Highway Hub,Operational,4.5,79,204.5,RFID
EVS6151,18.50502735734001,73.84720155678983,tek922,Pune,19.46,9,27.5,GB/T,250,1,0.6,14,6.91,Gas Station,81.7,Generic,Cloudy,Low,Public Slow,Under Maintenance,3.8,106,12.0,"App Wallet, RFID"
EVS6152,18.528712616387622,73.90346039928212,tek93t,Pune,5.77,0,64.7,Type 2 AC,50,15,19.2,7,14.8,Shopping Mall,86.1,Two-Wheelers,Storm,High,Private Fleet,Under Maintenance,3.6,457,36.0,"Card, App Wallet"
EVS6153,28.62394284935141,77.21879725463437,ttnfv4,Delhi,8.41,1,32.3,Tesla,100,23,6.1,10,13.31,Restaurant,94.7,Two-Wheelers,Clear,High,Public Slow,Faulty,3.2,208,45.0,App Wallet
EVS6154,28.603101694503184,77.17280401267882,ttnfsp,Delhi,5.79,2,31.9,GB/T,50,12,6.1,14,6.82,Restaurant,46.7,Two-Wheelers,Rain,Medium,Public Slow,Operational,3.7,58,60.0,RFID
EVS6155,22.54837876532409,88.34955277079105,tunb62,Kolkata,11.61,10,45.5,CHAdeMO,100,13,9.7,16,1.79,Gas Station,51.2,Tesla,Rain,Medium,Public Fast,Operational,4.1,386,45.0,"Card, UPI"
EVS6156,11.007108510298927,76.96818654252762,t9ywx7,Coimbatore,20.92,11,44.2,Tesla,150,8,6.1,5,2.05,Shopping Mall,48.5,Two-Wheelers,Clear,High,Private Fleet,Faulty,4.6,225,30.0,"RFID, UPI, Card"
EVS6157,10.996388563471616,76.99250344893846,t9yy81,Coimbatore,6.76,0,31.4,GB/T,100,4,29.1,7,2.54,Hotel,39.7,Generic,Clear,Low,Private Fleet,Operational,4.9,376,45.0,Card
EVS6158,18.474737249240828,73.83537149020145,tek905,Pune,15.89,2,42.4,Tesla,150,14,4.6,12,11.56,Restaurant,8.6,Two-Wheelers,Rain,High,Private Fleet,Faulty,3.9,267,12.0,"UPI, RFID, Card"
EVS6159,18.55470145095754,73.89220066318946,tek993,Pune,21.42,15,53.8,Type 2 AC,250,10,7.2,19,17.35,Gas Station,0.7,All,Clear,Medium,Highway Hub,Faulty,3.5,448,12.0,"UPI, RFID"
EVS6160,11.040281266682852,76.92833733029046,t9ywy9,Coimbatore,13.28,5,52.7,GB/T,150,22,4.8,6,17.71,Hotel,29.8,Generic,Rain,High,Highway Hub,Under Maintenance,3.7,6,12.0,"UPI, Card, App Wallet"
EVS6161,17.375189819385106,78.46520306852204,tepfce,Hyderabad,17.09,4,36.0,Tesla,100,6,8.0,20,7.62,Gas Station,0.9,Tesla,Rain,High,Highway Hub,Faulty,3.2,441,30.0,App Wallet
EVS6162,12.96625706869265,77.58076764038478,tdr1v2,Bangalore,7.64,8,69.0,CCS2,50,21,5.0,12,18.87,Gas Station,9.9,Generic,Clear,High,Highway Hub,Under Maintenance,3.6,109,36.0,"RFID, App Wallet"
EVS6163,28.64661457842762,77.17611791177276,ttnfun,Delhi,14.65,1,39.4,CCS2,50,6,2.8,18,11.34,Rest Area,42.6,All,Cloudy,High,Private Fleet,Faulty,4.4,136,36.0,"Card, RFID"
EVS6164,17.42786684909065,78.50388922996163,tepg4k,Hyderabad,24.45,7,55.3,CCS2,22,3,1.7,16,0.58,Rest Area,74.1,Two-Wheelers,Rain,High,Public Slow,Under Maintenance,3.7,309,81.8,App Wallet
EVS6165,28.599532213982663,77.24122976438842,ttnftw,Delhi,24.45,5,26.6,Type 2 AC,50,4,5.3,18,7.58,Gas Station,26.9,Tesla,Cloudy,Medium,Public Slow,Operational,4.7,110,60.0,"Card, UPI, App Wallet"
EVS6166,13.013751836888485,77.57106426807063,tdr4j1,Bangalore,23.99,12,40.8,CHAdeMO,100,6,2.2,7,14.27,Rest Area,28.2,Generic,Rain,High,Public Slow,Operational,3.3,317,18.0,"UPI, Card"
EVS6167,22.560361112326888,88.31757429343897,tunb3d,Kolkata,24.27,15,58.6,Type 2 AC,50,11,5.3,10,15.32,Rest Area,95.8,Tesla,Rain,Low,Public Slow,Under Maintenance,4.8,206,36.0,"App Wallet, RFID, Card"
EVS6168,19.088002185883894,72.9128751715103,te7ue4,Mumbai,17.25,12,62.8,GB/T,22,13,8.3,17,15.88,Gas Station,97.7,Tesla,Clear,High,Highway Hub,Under Maintenance,3.9,441,204.5,"UPI, RFID, App Wallet"
EVS6169,26.837276445565248,80.9009536406445,tuc88v,Lucknow,6.1,12,39.8,GB/T,50,7,7.4,20,7.74,Rest Area,72.7,All,Clear,Low,Public Fast,Faulty,3.6,418,90.0,"UPI, RFID"
EVS6170,11.05487902965868,76.98041931531964,t9ywzs,Coimbatore,22.83,9,28.6,GB/T,22,4,9.0,5,17.08,Rest Area,59.9,Generic,Cloudy,Medium,Public Fast,Faulty,3.1,175,136.4,"RFID, Card, UPI"
EVS6171,22.613003477709306,88.40101229809507,tunbes,Kolkata,5.24,15,40.5,CHAdeMO,22,16,8.2,5,10.54,Restaurant,42.8,Tesla,Cloudy,Low,Private Fleet,Under Maintenance,4.3,466,204.5,"RFID, Card"
EVS6172,19.09958641716792,72.92117967428217,te7uek,Mumbai,6.9,1,47.5,CHAdeMO,150,5,8.5,4,5.04,Shopping Mall,63.4,Generic,Cloudy,Medium,Highway Hub,Under Maintenance,4.5,0,30.0,App Wallet
EVS6173,18.49100389779917,73.86455077947778,tek90y,Pune,9.06,15,50.5,GB/T,150,13,9.5,19,11.6,Rest Area,55.2,Generic,Cloudy,Low,Public Fast,Faulty,3.0,210,12.0,"Card, RFID, App Wallet"
EVS6174,28.563970421738542,77.23387222821125,ttnfmr,Delhi,22.55,10,23.5,Type 2 AC,50,5,6.6,17,7.03,Gas Station,64.8,Tesla,Cloudy,Medium,Public Fast,Operational,4.7,325,60.0,"RFID, Card, UPI"
EVS6175,12.99494296716015,77.5474560487909,tdr1ut,Bangalore,24.7,2,73.5,CHAdeMO,250,12,1.5,2,3.58,Rest Area,48.1,Tesla,Rain,Low,Private Fleet,Under Maintenance,3.9,419,7.2,"UPI, Card"
EVS6176,13.01430657337695,77.62118788694715,tdr4n3,Bangalore,6.91,4,69.0,Type 2 AC,50,17,5.8,18,18.0,Rest Area,75.3,Tesla,Rain,High,Private Fleet,Under Maintenance,3.3,57,36.0,UPI
EVS6177,12.951373955742842,77.61985478348161,tdr1wm,Bangalore,11.66,11,33.9,CHAdeMO,22,8,3.3,3,8.82,Gas Station,26.6,Two-Wheelers,Rain,High,Public Fast,Under Maintenance,4.2,43,136.4,"RFID, App Wallet, Card"
EVS6178,19.124271551353424,72.84047767582295,te7uc9,Mumbai,5.65,9,40.0,Type 2 AC,250,3,1.4,13,18.95,Shopping Mall,80.3,Tesla,Storm,Low,Public Fast,Under Maintenance,3.5,25,18.0,RFID
EVS6179,19.123107236476674,72.89600398728004,te7ufc,Mumbai,8.75,0,76.0,GB/T,250,20,8.8,10,17.83,Shopping Mall,44.6,All,Clear,Medium,Highway Hub,Operational,3.3,500,12.0,"UPI, RFID, Card"
EVS6180,12.916371793995747,80.24476328355524,tf316p,Chennai,15.75,14,17.8,CHAdeMO,250,21,3.3,19,12.45,Restaurant,75.0,Two-Wheelers,Cloudy,Low,Public Fast,Operational,4.8,180,12.0,"UPI, App Wallet, Card"
EVS6181,22.55826356813546,88.38285438813514,tunb74,Kolkata,12.67,2,36.4,Tesla,22,16,8.7,7,13.71,Rest Area,51.3,Generic,Clear,Low,Highway Hub,Faulty,3.7,65,204.5,"UPI, Card"
EVS6182,22.58009095866222,88.39561615551277,tunb7q,Kolkata,17.86,4,44.2,CCS2,22,2,2.3,3,12.92,Shopping Mall,50.3,Two-Wheelers,Cloudy,High,Highway Hub,Faulty,4.1,472,136.4,UPI
EVS6183,26.895328940253734,80.9011309564783,tuc90b,Lucknow,5.09,0,69.7,Tesla,100,18,12.1,19,8.09,Hotel,32.1,Generic,Clear,Medium,Public Fast,Faulty,5.0,339,18.0,Card
EVS6184,13.017919226946272,77.62229764705027,tdr4n3,Bangalore,17.35,14,61.1,Tesla,50,21,6.6,4,15.37,Gas Station,39.2,Generic,Cloudy,Medium,Highway Hub,Operational,4.8,9,90.0,RFID
EVS6185,12.989894087890864,77.56501894253171,tdr1vh,Bangalore,22.61,11,72.0,GB/T,150,9,8.0,6,1.04,Rest Area,8.0,Generic,Cloudy,Medium,Public Fast,Faulty,3.5,355,20.0,"App Wallet, RFID"
EVS6186,22.608152932151267,88.35203805291921,tunbd7,Kolkata,6.11,3,67.0,CHAdeMO,250,14,2.1,17,8.42,Rest Area,22.8,Tesla,Storm,Low,Public Fast,Under Maintenance,4.2,248,12.0,Card
EVS6187,18.494846442035954,73.82370505872194,tek3py,Pune,17.17,0,35.5,Tesla,100,23,41.4,9,13.2,Shopping Mall,81.7,All,Cloudy,High,Public Fast,Faulty,3.1,0,30.0,Card
EVS6188,19.12312164048045,72.84386986600941,te7uc9,Mumbai,24.65,8,22.9,Type 2 AC,22,1,6.6,3,19.62,Hotel,35.0,Generic,Rain,Low,Highway Hub,Operational,3.0,446,204.5,"App Wallet, Card"
EVS6189,28.65590874578087,77.18436427849072,ttngh2,Delhi,13.83,10,21.9,GB/T,22,0,7.0,19,9.21,Rest Area,92.0,Generic,Rain,Medium,Private Fleet,Faulty,3.3,344,136.4,"UPI, Card, App Wallet"
EVS6190,28.62754465786584,77.19975162201034,ttnfue,Delhi,21.42,9,23.8,CCS2,22,10,0.9,6,8.06,Hotel,37.1,All,Rain,High,Public Fast,Faulty,4.5,395,204.5,"UPI, RFID"
EVS6191,12.976829030397825,77.63584512645377,tdr1yd,Bangalore,23.09,2,38.0,CCS2,250,22,4.5,10,15.07,Rest Area,1.2,Tesla,Cloudy,Medium,Public Slow,Faulty,4.5,481,18.0,"RFID, UPI, App Wallet"
EVS6192,26.866315938911562,80.91154231701223,tuc8c4,Lucknow,8.62,11,48.8,Tesla,250,4,0.8,20,18.27,Hotel,41.9,All,Clear,High,Public Slow,Under Maintenance,4.3,71,18.0,"App Wallet, RFID"
EVS6193,13.007353289877749,77.59836068595305,tdr1vz,Bangalore,10.69,10,34.8,Tesla,22,5,7.7,12,13.52,Rest Area,35.3,Two-Wheelers,Storm,High,Public Fast,Faulty,4.5,327,136.4,App Wallet
EVS6194,26.86040741796367,80.97746523637437,tuc8f9,Lucknow,11.17,6,35.3,Type 2 AC,22,1,5.9,20,5.49,Hotel,55.7,Tesla,Clear,Low,Highway Hub,Operational,4.2,457,136.4,App Wallet
EVS6195,12.934100239582584,77.63858617027546,tdr1wd,Bangalore,15.71,8,26.7,GB/T,250,20,7.3,6,4.52,Hotel,62.5,All,Clear,Medium,Private Fleet,Operational,4.8,460,12.0,RFID
EVS6196,12.901957170077068,80.22178528633562,tf313k,Chennai,5.39,9,56.7,CHAdeMO,150,18,2.7,20,2.14,Gas Station,31.6,All,Clear,High,Public Fast,Operational,4.5,464,12.0,RFID
EVS6197,26.82659780354084,80.90904714233064,tuc895,Lucknow,16.03,14,10.0,Type 2 AC,250,3,3.0,6,8.73,Restaurant,91.5,All,Clear,Medium,Public Slow,Faulty,4.0,61,12.0,App Wallet
EVS6198,12.965278222352367,77.5804497011877,tdr1v2,Bangalore,8.01,1,33.7,Type 2 AC,50,21,4.9,13,14.29,Rest Area,56.2,Tesla,Storm,High,Private Fleet,Operational,3.4,154,90.0,"UPI, App Wallet"
EVS6199,12.885762130104732,80.24981738811583,tf3161,Chennai,22.86,8,33.1,Type 2 AC,150,13,1.2,10,5.21,Restaurant,40.3,Two-Wheelers,Rain,Low,Public Slow,Operational,3.5,135,30.0,"UPI, RFID, Card"
EVS6200,13.016242956623254,77.61469816103347,tdr4n1,Bangalore,12.87,8,63.1,GB/T,22,7,1.6,5,7.28,Gas Station,43.5,Tesla,Clear,Medium,Highway Hub,Under Maintenance,3.3,468,204.5,"App Wallet, Card"
EVS6201,12.999602878886702,77.63852175258452,tdr1yw,Bangalore,19.88,10,43.4,Type 2 AC,150,13,8.9,7,19.64,Shopping Mall,60.3,Tesla,Clear,High,Public Slow,Faulty,4.7,468,20.0,"App Wallet, UPI"
EVS6202,12.966960801423923,77.59410653588402,tdr1v8,Bangalore,16.6,4,17.9,Tesla,50,16,3.5,11,14.8,Restaurant,59.9,Generic,Cloudy,Medium,Highway Hub,Operational,4.2,233,90.0,"App Wallet, Card"
EVS6203,28.6434956628529,77.17735341759649,ttnfun,Delhi,19.28,6,20.0,CHAdeMO,150,11,7.7,4,2.34,Shopping Mall,24.1,Tesla,Storm,Medium,Private Fleet,Operational,3.6,50,12.0,"UPI, RFID"
EVS6204,13.010325117256958,77.56703012367844,tdr4j0,Bangalore,11.55,14,51.0,GB/T,150,23,6.6,10,6.02,Hotel,49.7,Two-Wheelers,Cloudy,High,Private Fleet,Operational,3.8,265,30.0,Card
EVS6205,13.004461264633205,77.63103330027988,tdr1yx,Bangalore,6.31,5,53.5,CHAdeMO,100,15,4.5,18,7.11,Rest Area,67.0,Generic,Rain,Medium,Private Fleet,Operational,3.0,391,30.0,"RFID, UPI"
EVS6206,19.113138815120333,72.91075577380717,te7uep,Mumbai,10.71,2,69.0,GB/T,250,17,3.2,20,15.87,Hotel,36.1,Two-Wheelers,Clear,Low,Public Slow,Under Maintenance,4.4,196,7.2,"UPI, RFID, App Wallet"
EVS6207,18.562982365678415,73.85998665328863,tek98e,Pune,9.91,10,37.8,CCS2,100,18,0.8,18,9.19,Gas Station,86.2,Generic,Cloudy,Low,Highway Hub,Under Maintenance,4.8,217,18.0,"Card, UPI"
EVS6208,12.936808867563453,77.63631764895875,tdr1we,Bangalore,6.57,14,28.7,GB/T,100,5,7.4,20,18.99,Rest Area,84.9,Tesla,Rain,Low,Public Slow,Under Maintenance,4.0,253,18.0,"RFID, Card"
EVS6209,12.862383925652242,80.29986493574134,tf315m,Chennai,24.09,15,32.6,CCS2,250,21,0.4,17,5.16,Gas Station,91.6,Generic,Storm,Medium,Public Fast,Under Maintenance,4.4,126,18.0,"UPI, RFID"
EVS6210,17.344315529062943,78.51444566617087,tepfdt,Hyderabad,24.5,11,16.4,Type 2 AC,22,18,2.4,9,6.98,Gas Station,0.7,Two-Wheelers,Clear,Low,Private Fleet,Under Maintenance,4.6,93,81.8,"App Wallet, UPI"
EVS6211,28.581509368604273,77.15954192302591,ttnfeg,Delhi,5.32,15,52.9,Tesla,22,20,5.7,8,8.58,Restaurant,38.9,Generic,Clear,Medium,Private Fleet,Operational,4.7,397,136.4,"Card, RFID"
EVS6212,18.49386840305348,73.82146128311024,tek3py,Pune,11.54,9,31.7,GB/T,22,19,9.4,12,8.95,Rest Area,67.4,Two-Wheelers,Clear,Medium,Highway Hub,Operational,3.4,474,204.5,"App Wallet, Card"
EVS6213,12.919585632084026,80.29274111644216,tf317p,Chennai,5.7,4,28.5,Type 2 AC,150,18,1.3,10,19.65,Shopping Mall,56.8,Two-Wheelers,Cloudy,Medium,Private Fleet,Operational,4.3,107,20.0,"Card, App Wallet, RFID"
EVS6214,22.54783575837919,88.39825858117331,tunb78,Kolkata,20.41,6,49.5,Tesla,250,22,9.3,13,7.34,Shopping Mall,77.7,Two-Wheelers,Storm,Low,Public Slow,Faulty,3.9,241,7.2,"RFID, UPI, Card"
EVS6215,12.90954309648448,80.28194806948115,tf316y,Chennai,15.09,6,72.5,GB/T,22,4,6.2,9,0.25,Gas Station,52.4,Two-Wheelers,Rain,High,Public Fast,Operational,3.8,76,81.8,Card
EVS6216,12.987218002348985,77.55908173958511,tdr1uu,Bangalore,23.03,9,45.9,CHAdeMO,150,8,0.6,3,18.22,Shopping Mall,88.9,Generic,Storm,Medium,Public Fast,Faulty,4.0,85,30.0,"App Wallet, Card"
EVS6217,12.860365334826657,80.24044954289113,tf311v,Chennai,12.68,4,55.1,Tesla,22,9,3.9,11,2.75,Gas Station,6.2,Generic,Cloudy,High,Public Slow,Operational,4.7,37,81.8,"UPI, App Wallet, RFID"
EVS6218,17.433154805299015,78.44990459420599,tepg1j,Hyderabad,9.95,14,69.8,CCS2,50,9,0.1,6,10.98,Restaurant,48.8,Two-Wheelers,Clear,Medium,Public Fast,Faulty,4.0,382,90.0,RFID
EVS6219,17.35809524683924,78.47928552800205,tepf9z,Hyderabad,14.66,10,58.4,Type 2 AC,22,1,6.0,13,0.56,Shopping Mall,92.1,All,Storm,High,Public Slow,Faulty,3.3,3,204.5,App Wallet
EVS6220,28.642633781232984,77.191490668288,ttnfuw,Delhi,15.93,10,32.7,Tesla,250,15,1.6,6,8.48,Restaurant,80.5,Tesla,Storm,Low,Highway Hub,Under Maintenance,4.3,51,18.0,App Wallet
EVS6221,12.997251943358274,77.54464822040764,tdr1uw,Bangalore,16.32,1,51.4,Tesla,150,15,8.2,3,0.26,Shopping Mall,18.5,Generic,Storm,Low,Private Fleet,Faulty,3.8,446,12.0,"App Wallet, RFID"
EVS6222,13.010108250181537,77.58473093623832,tdr4j2,Bangalore,9.77,14,43.3,Tesla,150,22,3.5,14,9.01,Gas Station,98.9,Two-Wheelers,Rain,Low,Highway Hub,Under Maintenance,4.7,488,20.0,"Card, RFID, UPI"
EVS6223,11.033397798188378,76.95188121552113,t9ywz0,Coimbatore,7.16,2,28.8,CHAdeMO,150,13,0.7,17,3.11,Restaurant,56.7,All,Clear,Low,Public Slow,Operational,4.3,478,30.0,"UPI, RFID, Card"
EVS6224,12.979269693870789,77.58975975265376,tdr1vd,Bangalore,13.38,14,38.9,CHAdeMO,100,11,6.0,7,2.29,Rest Area,9.3,Two-Wheelers,Storm,Low,Highway Hub,Operational,3.0,379,30.0,"App Wallet, Card"
EVS6225,11.010483037197675,76.97883112732202,t9ywxs,Coimbatore,21.12,12,54.2,CHAdeMO,250,19,8.5,20,14.31,Restaurant,45.0,Tesla,Cloudy,High,Private Fleet,Under Maintenance,4.7,117,7.2,App Wallet
EVS6226,22.543237294275354,88.37790183194555,tunb5p,Kolkata,13.0,3,45.6,Type 2 AC,150,5,4.3,15,5.27,Gas Station,66.9,Generic,Clear,Low,Private Fleet,Operational,3.5,398,30.0,"RFID, App Wallet, Card"
EVS6227,19.04862992269637,72.83592555843126,te7u37,Mumbai,5.1,6,29.2,Tesla,50,17,3.6,16,17.08,Rest Area,67.5,Generic,Cloudy,High,Public Fast,Under Maintenance,4.5,385,36.0,"RFID, UPI, Card"
EVS6228,23.02450836757744,72.52592522077352,ts5dfr,Ahmedabad,14.9,5,39.0,Type 2 AC,100,9,1.3,10,3.92,Rest Area,29.0,All,Clear,High,Private Fleet,Under Maintenance,4.3,425,18.0,RFID
EVS6229,17.39540160315199,78.46831489028618,tepfcw,Hyderabad,13.64,1,62.1,Tesla,100,18,9.3,7,1.35,Rest Area,80.9,Two-Wheelers,Cloudy,Low,Public Fast,Operational,3.9,67,30.0,"RFID, Card, App Wallet"
EVS6230,26.87243168799926,80.92470221851725,tuc8c7,Lucknow,21.88,15,73.7,GB/T,22,20,2.4,15,19.1,Hotel,97.4,Generic,Clear,High,Private Fleet,Faulty,3.5,362,81.8,"Card, UPI"
